journal	year	month	class	type	URL	subject	first_author	google_translate
journal of dairy science	2018	6	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0022030218302534	Variations in methane yield and microbial community profiles in the rumen of dairy cows as they pass through stages of first lactation	TamsinLyons	Á¥¼ÒÀÇ ¹İÃßÀ§¿¡¼­ ¸ŞÅº ¼öÀ²ÀÇ º¯È­¿Í ¹Ì»ı¹° ±ºÁı ÇÁ·ÎÆÄÀÏÀº ¸ÕÀú ¼öÀ¯ÀÇ ´Ü°è¸¦ Åë°ú ÇÒ ¶§
journal of dairy science	2018	6	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0022030218302911	Effects of nutrition on the fertility of lactating dairy cattle	R.M.Rodney	¼öÀ¯ Á¥¼ÒÀÇ Ãâ»ê¿¡ ¿µ¾çÀÇ È¿°ú
journal of dairy science	2018	6	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0022030218302339	Determination of in vitro isoflavone degradation in rumen fluid	AndreaTrnkova	À§¾×ÀÇ Ã¼¿Ü ÀÌ¼Ò ÇÃ¶óº» ÀúÇÏÀÇ °áÁ¤
journal of dairy science	2018	6	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0022030218302649	Effects of homolactic bacterial inoculant on the performance of lactating dairy cows	J.L.P.Daniel	¼öÀ¯ Á¥¼ÒÀÇ ¼º´É¿¡ homolactic ¼¼±Õ Á¢Á¾ È¿°ú
journal of dairy science	2018	6	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0022030218302480	Short communication: Variability in fermentation end-products and methanogen communities in different rumen sites of dairy cows	ZhiYuanMa	ÂªÀº Åë½Å : Á¥¼ÒÀÇ ´Ù¸¥ ¹İÃßÀ§ »çÀÌÆ®¿¡¼­ ¹ßÈ¿ ÃÖÁ¾ Á¦Ç°°ú ¸ŞÅ¸ ³ëÁ¨ÀÇ »çÈ¸ º¯µ¿
journal of dairy science	2018	6	ruminant	original article	https://www.sciencedirect.com/science/article/pii/S0022030218302108	Short communication: Lysine retained among 2 lipid-coated lysine products after exposure to alfalfa or corn silage with different amounts of acidity	J.N.Reiners	ÂªÀº Åë½Å : ¸®½ÅÀº »êµµÀÇ ¼­·Î ´Ù¸¥ ¾çÀÇ ¾ËÆÈÆÄ ¶Ç´Â ¿Á¼ö¼ö »çÀÏ¸®Áö¿¡ ³ëÃâ µÈ ÈÄ 2 ÁöÁú ÄÚÆÃ µÈ ¶óÀÌ½Å Á¦Ç° »çÀÌ¿¡¼­ À¯Áö
AJAS	2018	1	ruminant	original article	https://www.ajas.info/journal/view.php?number=23755	Supplementing Rhodobacter sphaeroides in the diet of lactating Holstein cows may naturally produce coenzyme Q10-enriched milk	Gui-SeckBae	È¦½ºÅ¸ÀÎ Á¥¼Ò ¼öÀ¯ÀÇ ´ÙÀÌ¾îÆ®·Îµµ ¹ÚÅÍ ½ºÆä ·ÎÀÌµå¸¦ º¸Ãæ ÀÚ¿¬ÀûÀ¸·Î ÄÚ¿£ÀÚÀÓ Q10ÀÌ Ç³ºÎÇÑ ¿ìÀ¯¸¦ »ı»êÇÒ ¼öÀÖ´Ù
AJAS	2018	1	ruminant	original article	https://www.ajas.info/journal/view.php?number=23714	Blood amino acids profile responding to heat stress in dairy cows	JiangGuo	Ç÷¾× ¾Æ¹Ì³ë»êÀº Á¥¼ÒÀÇ ½ºÆ®·¹½º¸¦ ¿­ ÀÀ´äÀÇ ÇÁ·ÎÇÊ
AJAS	2018	1	ruminant	original article	https://www.ajas.info/journal/view.php?number=23907	"Effect of Rhodophyta extracts on in vitro ruminal fermentation characteristics, methanogenesis and microbial populations"	ShinJaLee	RhodophytaÀÇ È¿°ú ½ÃÇè °ü³» ¹İÃßÀ§ ¹ßÈ¿ Æ¯¼º ¸ŞÅº ¹Ì»ı¹° Áı´Ü¿¡¼­ ÃßÃâ
AJAS	2018	1	ruminant	original article	https://www.ajas.info/journal/view.php?number=23799	Isolation and characterization of a novel gossypol-degrading bacteria Bacillus subtilis strain Rumen Bacillus Subtilis	YunhuaZhang	½Å±Ô °í½Ã Æú - ºĞÇØ ¹ÚÅ×¸®¾Æ °íÃÊ±Õ ±ÕÁÖ ¹Ù½Ç·¯½º ¼­ºê Æ¿¸® ·ç¸à ºĞ¸® ¹× Æ¯¼ºÈ­
AJAS	2018	1	ruminant	original article	https://www.ajas.info/journal/view.php?number=23908	"Effects of Gelidium amansii extracts on in vitro ruminal fermentation characteristics, methanogenesis, and microbial populations"	ShinJaLee	"Ã¼¿Ü ¹İÃßÀ§ ¹ßÈ¿ Æ¯¼º ¸ŞÅº, ¹Ì»ı¹° °³Ã¼±º °Ö ¸®µã amansii ÃßÃâ¹°ÀÇ È¿°ú"
AJAS	2018	1	ruminant	original article	https://www.ajas.info/journal/view.php?number=23823	Effect of corn grain particle size on ruminal fermentation and blood metabolites of Holstein steers fed total mixed ration	DoHyungKim	"È¦½ºÅ¸ÀÎÀÇ ¹İÃßÀ§ ¹ßÈ¿ ´ë»ç »ê¹°, Ç÷¾× ¿Á¼ö¼ö ÀÔÀÚ ÀÔ°æÀÇ ¿µÇâ °ø±Ş ÃÑ ¹èÇÕ »ç·á¸¦ Á¶Á¾"
AJAS	2018	1	monogastric	original article	https://www.ajas.info/journal/view.php?number=23763	"Effects of dietary supplementation with detoxified Rhus verniciflua sap on egg production, yolk lipid and intestinal microflora in laying hens"	Byoung-KiAn	"ÇØµ¶ µÈ °è¶õ »ı»ê¿¡ RhusÀÇ ¿Ì ¼ö¾×, ³­È² ÁöÁú ¹× »ê¶õ°èÀÇ Àå³» ¹Ì»ı¹°°ú½ÄÀÌ º¸ÃæÁ¦ÀÇ È¿°ú"
AJAS	2018	1	monogastric	original article	https://www.ajas.info/journal/view.php?number=23825	"Effects of feeding corn naturally contaminated with aflatoxin on growth performance, apparent ileal digestibility, serum hormones levels and gene expression of Na+, K+-ATPase in ducklings"	FarzanaAbbasi	"°ø±Ş ¿Á¼ö¼öÀÇ È¿°ú´Â ÀÚ¿¬ÀÇ ¿À¸® ³ª +, K + -ATPaseÀÇ ¼ºÀå ¼º°ú¿¡ ¾ÆÇÃ¶óÅå½Å ¸í¹é È¸Àå ¼ÒÈ­À² Ç÷Ã» È£¸£¸ó ¼öÁØ ¹× À¯ÀüÀÚ ¹ßÇö ¿À¿°"
AJAS	2018	1	monogastric	original article	https://www.ajas.info/journal/view.php?number=23856	"Effects of processing, particle size and moisturizing of sorghum-based feeds on pellet quality and broiler production"	PatrA¡©ciaGarciadaSilvan	"Æç·¿ Ç°Áú ¹× »ı»ê¿¡ ±Á´Â °øÁ¤, ÀÔ°æ ¼ö¼ö ±â¹İ ÇÇµå º¸½À È¿°ú"
AJAS	2018	1	monogastric	original article	https://www.ajas.info/journal/view.php?number=23759	"Effects of dietary valine:lysine ratio on the performance, amino acid composition of tissues and mRNA expression of genes involved in branched-chain amino acid metabolism of weaned piglets"	YeTongXu	"½ÄÀÌ ¹ß¸°ÀÇ È¿°ú : ¶óÀÌ½Å ¼º´É¿¡ ´ëÇÑ ºñ, Á¶Á÷ÀÇ ¾Æ¹Ì³ë»ê Á¶¼º Á¥À» »õ³¢ µÅÁöÀÇ ºĞÁö ¼â ¾Æ¹Ì³ë»ê ´ë»ç¿¡ °ü¿©ÇÏ´Â À¯ÀüÀÚÀÇ mRNA ¹ßÇö"
AJAS	2018	1	monogastric	original article	https://www.ajas.info/journal/view.php?number=23794	Effects of inclusion level and adaptation period on nutrient digestibility and digestible energy of wheat bran in growing-finishing pigs	JinbiaoZhao	ºñÀ° µÅÁöÀÇ ¿µ¾ç¼Ò ¼ÒÈ­À² ¹× ¹Ğ±â¿ïÀÇ ¼ÒÈ­ ¿¡³ÊÁö¿¡ Æ÷ÇÔ ¼öÁØ°ú ÀûÀÀ ±â°£ÀÇ È¿°ú
AJAS	2018	2	ruminant	original article	https://www.ajas.info/journal/view.php?number=23771	Characterization of culturable yeast species associating with whole crop corn and total mixed ration silage	HuiliWang	ÀüÃ¼ ÀÛ¹° ¿Á¼ö¼ö¿Í ÃÑ È¥ÇÕ ¹è±Ş »çÀÏ¸®Áö¿Í ¿¬°ü ¹è¾ç È¿¸ğ Á¾ÀÇ Æ¯¼º
AJAS	2018	2	ruminant	original article	https://www.ajas.info/journal/view.php?number=23801	Tropical plant supplementation effects on the performance and parasite burden of goats	JuanJ.Romero	¿°¼ÒÀÇ ¼º´É°ú ±â»ıÃæ ºÎ´ã¿¡ ¿­ ´ë ½Ä¹° º¸Ãæ È¿°ú
AJAS	2018	2	ruminant	original article	https://www.ajas.info/journal/view.php?number=23796	"Effect of different levels of protein concentrates supplementation on the growth performance, plasma amino acids profile and mTOR cascade genes expression in early-weaned yak calves"	Q.H.Peng	´Ü¹éÁúÀÇ »óÀÌÇÑ ·¹º§ÀÇ È¿°ú´Â ÃÊ±â Åõ¾à ¾ßÅ© ¼Û¾ÆÁöÀÇ ¼ºÀå ¼º´É Ç÷Àå ¾Æ¹Ì³ë»ê ÇÁ·ÎÆÄÀÏ ¹× mTORÀÇ Ä³½ºÄÉÀÌµå À¯ÀüÀÚ ¹ßÇö¿¡ ÁıÁß º¸Ãæ
AJAS	2018	2	ruminant	original article	https://www.ajas.info/journal/view.php?number=23800	"Influence of supplemental canola or soybean oil on milk yield, fatty acid profile and postpartum weight changes in grazing dairy goats"	IsraelLerma-Reyes	"¿ìÀ¯ »ı»ê·®, Áö¹æ»ê ÇÁ·ÎÇÊ »êÈÄ Áß·® ºÎ°¡ ³î¶ó ¶Ç´Â ´ëµÎÀ¯ÀÇ ¿µÇâÀÌ ³ª¿Â ³«³ó ¿°¼ÒÀÇ º¯È­"
AJAS	2018	2	ruminant	original article	https://www.ajas.info/journal/view.php?number=23798	Influence of barley grain treated with alkaline compounds or organic extracts on ex vivo site and extent of digestion of starch	RezaNaseroleslami	º¸¸® ÀÔÀÚÀÇ ¿µÇâÀº »ıÃ¼ ºÎÀ§¿Í ÀüºĞÀÇ ºĞÇØ Á¤µµ¿¡ ¾ËÄ®¸® È­ÇÕ¹° ¶Ç´Â À¯±â ÃßÃâ¹°À» Ã³¸®
AJAS	2018	2	monogastric	original article	https://www.ajas.info/journal/view.php?number=23810	Newborn traits associated with pre-weaning growth and survival in piglets	MorakotNuntapaitoon	»õ³¢ µÅÁöÀÇ »çÀü ÀÌÀ¯ÀÇ ¼ºÀå°ú »ıÁ¸¿¡ °ü·ÃµÈ ½Å»ı¾Æ Æ¯¼º
AJAS	2018	2	monogastric	original article	https://www.ajas.info/journal/view.php?number=23765	Dietary maifanite supplementation did not affect the apparent total tract digestibility of calcium and phosphorus in growing pigs	LiLiBai	½ÄÀÌ maifanite º¸Ãæ ¼ºÀå µÅÁö ¸í¹éÇÑ ÀüÃ¼ ±â°ü Ä®½·ÀÇ ¼ÒÈ­À²°ú ÀÎ ¿µÇâÀ» ¹ÌÄ¡Áö ¾Ê¾Ò´Ù
AJAS	2018	2	monogastric	original article	https://www.ajas.info/journal/view.php?number=23805	Evaluation of trace mineral source and preharvest deletion of trace minerals from finishing diets on tissue mineral status in pigs	Y.L.Ma	¹Ì·® ¹Ì³×¶ö ¼Ò½º¿Í µÅÁöÀÇ Á¶Á÷ ¹Ì³×¶ö »óÅÂ¿¡ ´ëÇÑ ¸¶¹«¸® ½Ä´Ü¿¡¼­ ¹Ì³×¶öÀÇ preharvest »èÁ¦ÀÇ Æò°¡
AJAS	2018	2	monogastric	original article	https://www.ajas.info/journal/view.php?number=23820	A short-term supranutritional vitamin E supplementation alleviated respiratory alkalosis but did not reduce oxidative stress in heat stressed pigs	FanLiu	´Ü±â supranutritional ºñÅ¸¹Î E º¸ÃæÀÌ È£Èí ¼º ¾ËÄ®¸®ÁõÀ» ¿ÏÈ­ÇÏÁö¸¸ ¿­ÀÌ µÅÁö ½ºÆ®·¹½º¿¡ »êÈ­ ½ºÆ®·¹½º¸¦ °¨¼ÒÇÏÁö ¾Ê¾Ò´Ù
AJAS	2018	2	monogastric	original article	https://www.ajas.info/journal/view.php?number=23802	"Effects of dietary alfalfa flavonoids on the performance, meat quality and lipid oxidation of growing rabbits"	SihemDabbou	"¼ºÀå Åä³¢ÀÇ ¼º´É, °í±âÀÇ Ç°Áú°ú ÁöÁú »êÈ­¿¡½ÄÀÌ ¾ËÆÈÆÄ ÇÃ¶óº¸³ëÀÌµåÀÇ È¿°ú"
AJAS	2018	2	monogastric	original article	https://www.ajas.info/journal/view.php?number=23828	Administration of vitamin D3 by injection or drinking water alters serum 25-hydroxycholecalciferol concentrations of nursery pigs	YoungDalJang	ÁÖ»ç ¶Ç´Â ¸¶½Ã´Â ¹°¿¡ ÀÇÇØ ºñÅ¸¹Î D3ÀÇ Åõ¿© ÀÚµ· Ç÷Ã» 25 hydroxycholecalciferol ³óµµ¸¦ º¯°æ
AJAS	2018	3	ruminant	original article	https://www.ajas.info/journal/view.php?number=23864	"Effects of harvest time and added molasses on nutritional content, ensiling characteristics and in vitro degradation of whole crop wheat"	ChuanqiXia	"¼öÈ® ½Ã°£ÀÇ È¿°ú ¹× ¿µ¾ç ¼ººĞ¿¡ Ãß°¡ ´ç¹Ğ, ensiling Æ¯¼º°ú ÀüÃ¼ ÀÛ¹° ¹Ğ Ã¼¿Ü ÀúÇÏ¿¡"
AJAS	2018	3	ruminant	original article	https://www.ajas.info/journal/view.php?number=23878	Effects of dietary fermented spent coffee ground on nutrient digestibility and nitrogen utilization in sheep	YongjunChoi	¾ç ¿µ¾ç¼Ò ¼ÒÈ­À² ¹× Áú¼Ò È°¿ë¿¡½ÄÀÌ ¹ßÈ¿ µ¿¾È Ä¿ÇÇ Áö»óÀÇ È¿°ú
AJAS	2018	3	ruminant	original article	https://www.ajas.info/journal/view.php?number=23786	"Substituting oat hay or maize silage for portion of alfalfa hay affects growth performance, ruminal fermentation, and nutrient digestibility of weaned calves"	YangZou	"¾ËÆÈÆÄ °ÇÃÊÀÇ ºÎºĞ¿¡ ´ëÇÑ ±Í¸® °ÇÃÊ ¶Ç´Â ¿Á¼ö¼ö »çÀÏ¸®Áö¸¦ ´ëÃ¼ÇÏ´Â °ÍÀº ¼ºÀå ¼º´É, ¹İÃßÀ§ ¹ßÈ¿ ¹× ÀÌÀ¯ ¼Û¾ÆÁöÀÇ ¿µ¾ç¼Ò ¼ÒÈ­À²¿¡ ¿µÇâÀ» ¹ÌÄ¡´Â"
AJAS	2018	3	ruminant	original article	https://www.ajas.info/journal/view.php?number=23868	Sugarcane bagasse as exclusive roughage for dairy cows in smallholder livestock system	GleidianaAmA¨ÏliaPontesdeAlmeidar	¼ÒÀÛ³ó Ãà»ê ½Ã½ºÅÛÀÇ Á¥¼Ò Àü¿ë Á¶»ç·á·Î »çÅÁ ¼ö¼ö »çÅÁ ¼ö¼ö
AJAS	2018	3	monogastric	original article	https://www.ajas.info/journal/view.php?number=23808	"Effect of rapeseed meal supplementation to gestation diet on reproductive performance, blood profiles and milk composition of sows"	H.B.Choi	"¹ø½Ä ´É·Â, Ç÷¾× ÇÁ·ÎÇÊ°ú ¸ğµ·ÀÇ ¿ìÀ¯ ¼ººĞ¿¡ ÀÓ½Å ´ÙÀÌ¾îÆ®¿¡ À¯Ã¤ ½Ä»ç º¸ÃæÀÇ È¿°ú"
AJAS	2018	3	monogastric	original article	https://www.ajas.info/journal/view.php?number=23850	Effect of inclusion level and adaptation duration on digestible energy and nutrient digestibility in palm kernel meal fed to growing-finishing pigs	ChengfeiHuang	ºñÀ° µÅÁö¿¡ °ø±Ş ¼Õ¹Ù´Ú Ä¿³Î ½Ä»çÀÇ ¼ÒÈ­ ¿¡³ÊÁö¿Í ¿µ¾ç¼Ò ¼ÒÈ­À²¿¡ Æ÷ÇÔ ¼öÁØ°ú ÀûÀÀ ±â°£ÀÇ È¿°ú
AJAS	2018	3	monogastric	original article	https://www.ajas.info/journal/view.php?number=23903	Effects of dietary supplementation of lipid-coated zinc oxide on intestinal mucosal morphology and expression of the genes associated with growth and immune function in weanling pigs	YoungMinSong	Àå Á¡¸· ÇüÅÂ ¹× Á¥ ¶¾ µÅÁöÀÇ ¼ºÀå ¹× ¸é¿ª ±â´É¿¡ °ü·ÃµÈ À¯ÀüÀÚµéÀÇ ¹ßÇö¿¡ ÁöÁú ÄÚÆÃ µÈ »êÈ­ ¾Æ¿¬ÀÇ½ÄÀÌ º¸ÃæÁ¦ÀÇ È¿°ú
AJAS	2018	3	monogastric	original article	https://www.ajas.info/journal/view.php?number=23758	Effects of dietary energy levels on physiological parameters and reproductive performance of gestating sows over three consecutive parities	S.S.Jin	»ı¸® ÇĞÀû ¸Å°³ º¯¼ö¿Í ¼¼ °³ÀÇ ¿¬¼Ó ÆĞ¸®Æ¼ ÀÌ»ó gestating ¸ğµ·ÀÇ ¹ø½Ä ´É·Â¿¡ ´ëÇÑ »ç·áÀÇ ¿¡³ÊÁö ¼öÁØÀÇ È¿°ú
AJAS	2018	4	ruminant	original article	https://www.ajas.info/journal/view.php?number=23845	"Effects of aflatoxin B1 combined with ochratoxin A and/or zearalenone on metabolism, immune function, and antioxidant status in lactating dairy goats"	ShuaiHuang	"³«³ó ¿°¼Ò Á¥¿¡¼­ ¿ÀÅ©¶ó Åå½Å A ¹× / ¶Ç´Â ´ë»ç, ¸é¿ª ±â´É¿¡ zearalenone ¹× »êÈ­ »óÅÂ¿Í °áÇÕ ¾ÆÇÃ¶óÅå½Å B1 È¿°ú"
AJAS	2018	4	ruminant	original article	https://www.ajas.info/journal/view.php?number=23835	Effects of crude glycerin from waste vegetable oil in diets on performance and carcass characteristics of feedlot goats	PinChanjula	ºñÀ° ¿°¼ÒÀÇ ¼º´É ¹× Æ¯¼º¿¡ µµÃ¼ »ç·á¿¡¼­ Æó ½Ä¿ëÀ¯·ÎºÎÅÍ Á¶ ±Û¸®¼¼¸° È¿°ú
AJAS	2018	4	ruminant	original article	https://www.ajas.info/journal/view.php?number=23795	"Growth rate, carcass characteristics and meat quality of growing lambs fed buckwheat or maize silage"	GurhanKeles	"¼ºÀå ¼Óµµ, µµÃ¼ Æ¯¼º°ú °ø±Ş ¾çÀ» Áõ°¡ ¸Ş¹ĞÀÌ³ª ¿Á¼ö¼ö »çÀÏ¸®ÁöÀÇ À°Áú"
AJAS	2018	4	ruminant	original article	https://www.ajas.info/journal/view.php?number=23829	Carcass characteristics of lambs fed spineless cactus as a replacement for sugarcane	JulianaPaulaFelipedeOliveira	¾çÀÇ Ä« Ä¿½º Æ¯¼º ¼ö¼ö¸¦ ´ëÃ¼ Ã´Ãß ¼±ÀÎÀå °ø±Ş
AJAS	2018	4	ruminant	original article	https://www.ajas.info/journal/view.php?number=23926	Hepatic transcriptional changes in critical genes for gluconeogenesis following castration of bulls	DillaMareistiaFassah	È²¼ÒÀÇ °Å¼¼ ´ÙÀ½ ´ç½Å »ı¿¡ Áß¿äÇÑ À¯ÀüÀÚ °£ Àü»ç º¯È­
AJAS	2018	4	monogastric	original article	https://www.ajas.info/journal/view.php?number=23874	The effect of dietary asparagine supplementation on energy metabolism in liver of weaning pigs when challenged with lipopolysaccharide	PingKang	µÅÁö¸¦ ÀÌÀ¯ÀÇ °£¿¡¼­ ¿¡³ÊÁö ´ë»ç¿¡½ÄÀÌ ¾Æ½ºÆÄ¶ó±ä º¸ÃæÀÇ È¿°ú´Â ÁöÁú ´Ù´ç·ù¿¡ µµÀü ÇÒ ¶§
AJAS	2018	4	monogastric	original article	https://www.ajas.info/journal/view.php?number=23842	"Effects of dietary Spirulina on antioxidant status, lipid profile, immune response and performance characteristics of broiler chickens reared under high ambient temperature"	SaraMirzaie	"»êÈ­ »óÅÂ, ÁöÁú, ³ôÀº ºĞÀ§±â ¿Âµµ ÇÏ¿¡¼­ »çÀ° À°°è ¸é¿ª ¹İÀÀ°ú ¼º´É Æ¯¼º¿¡ ´ëÇÑ½ÄÀÌÀÇ È¿°ú ½ºÇÇ·ç¸®³ª"
AJAS	2018	4	monogastric	original article	https://www.ajas.info/journal/view.php?number=23919	Effects of dietary I©÷-mannanase supplementation on the additivity of true metabolizable energy values for broiler diets	ByungBoLees	ºê·ÎÀÏ·¯½ÄÀÌ ¸¶Âù°¡Áö ´ë»ç ¿¡³ÊÁö °ªÀÇ °¡»ê¿¡½ÄÀÌ I©÷ - ¸¸³­ ¾ÆÁ¦ º¸ÃæÁ¦ÀÇ È¿°ú
AJAS	2018	4	monogastric	original article	https://www.ajas.info/journal/view.php?number=23836	"Effects of chromium picolinate on fat deposition, activity and genetic expression of lipid metabolism-related enzymes in 21 day old Ross broilers"	GuangxinChen	"ÀÌ½ÊÀÏÀÏ µÈ ·Î½º À°°è¿¡ Áö¹æ Ä§Âø, È°µ¿ ¹× ÁöÁú ´ë»ç °ü·Ã È¿¼ÒÀÇ À¯ÀüÀÚ ¹ßÇö¿¡ Å©·Ò ÇÇ Äİ¸°ÀÇ È¿°ú"
AJAS	2018	5	monogastric	review	https://www.ajas.info/journal/view.php?number=23888	Immunomodulatory effects of phytogenics in chickens and pigs a€<U+0094> A review	C.M.Huang	´ß°ú µÅÁöÀº <U + 0094> ¸®ºä phytogenicsÀÇ ¸é¿ª È¿°ú
AJAS	2018	5	ruminant	original article	https://www.ajas.info/journal/view.php?number=23711	"Effect of feeding of blend of essential oils on methane production, growth, and nutrient utilization in growing buffaloes"	M.A.Yatoo	"¼ºÀå ¹öÆÈ·Î¿¡¼­ ¸ŞÅº »ı¼º, ¼ºÀå, ¿µ¾ç¼Ò ÀÌ¿ë¿¡ ¿¡¼¾¼È ¿ÀÀÏÀÇ È¥ÇÕÀÇ °ø±Ş¿¡ ¹ÌÄ¡´Â ¿µÇâ"
AJAS	2018	5	ruminant	original article	https://www.ajas.info/journal/view.php?number=23877	"Effects of low dietary cation-anion difference induced by ruminal ammonium chloride infusion on performance, serum, and urine metabolites of lactating dairy cows"	KunWang	Á¥¼ÒÀÇ Á¥À» ¼º´É Ç÷Ã» ¹İÃßÀ§¿¡ ¿°È­ ¾Ï¸ğ´½ ÁÖÀÔ¿¡ ÀÇÇØ À¯µµ µÈ ³·Àº½ÄÀÌ ¾çÀÌ¿Â - À½ÀÌ¿Â Â÷ÀÌÀÇ È¿°ú ¹× ¼Òº¯ ´ë»ç
AJAS	2018	5	monogastric	original article	https://www.ajas.info/journal/view.php?number=23561	Choline supplementation improves the lipid metabolism of intrauterine-growth-restricted pigs	WeiLi	Äİ¸° ¼·Ãë´Â ÀÚ±Ã ³» ¼ºÀå Á¦ÇÑ µÅÁöÀÇ ÁöÁú ´ë»ç¸¦ °³¼±
AJAS	2018	5	monogastric	original article	https://www.ajas.info/journal/view.php?number=23988	"Influence of various levels of milk by-products in weaner diets on growth performance, blood urea nitrogen, diarrhea incidence, and pork quality of weaning to finishing pigs"	S.H.Yoo	"ºÎ»ê¹° ¼ºÀå ¼º´É, Ç÷¾× ¿ä¼Ò Áú¼Ò, ¼³»ç ¹ß»ı ¹× ºñÀ°µ·¿¡ ÀÌÀ¯ÀÇ µÅÁö °í±â Ç°Áú¿¡ weaner »ç·á¿¡¼­ ¿ìÀ¯ÀÇ ´Ù¾çÇÑ ¼öÁØÀÇ ¿µÇâ"
AJAS	2018	5	monogastric	original article	https://www.ajas.info/journal/view.php?number=23941	"Effect of golden needle mushroom (Flammulina velutipes) stem waste on laying performance, calcium utilization, immune response and serum immunity at early phase of production"	ShadMahfuz	"È²±İ ¹Ù´Ã ¹ö¼¸ (ÆØÀÌÀÇ velutipes)ÀÇ È¿°ú´Â »ı»êÀÇ ÃÊ±â ´Ü°è¿¡ ´©¿ö ¼º´É, Ä®½· È°¿ë, ¸é¿ª ¹İÀÀ ¹× Ç÷Ã» ¸é¿ª¿¡ Æó±â¹° ÁÙ±â"
AJAS	2018	5	monogastric	original article	https://www.ajas.info/journal/view.php?number=23915	"Dietary supplementation of finishing pigs with the docosahexaenoic acid-rich microalgae, Aurantiochytrium limacinum: effects on performance, carcass characteristics and tissue fatty acid profile"	ColmA.Moran	µµÄÚ »ç Çí»ç ¿£ »ê Ç³ºÎÇÑ ¹Ì¼¼ Á¶·ù·Î ºñÀ°µ·ÀÇ½ÄÀÌ º¸ÃæÁ¦ÀÇ Aurantiochytrium limacinum : ¼º´É Ä¿½º Æ¯¼º ¹× Á¶Á÷ Áö¹æ»ê ÇÁ·ÎÇÊ È¿°ú
AJAS	2018	5	monogastric	original article	https://www.ajas.info/journal/view.php?number=23846	Comparative digestibility of nutrients and amino acids in high-fiber diets fed to crossbred barrows of Duroc boars crossed with BerkshireA<U+0097>Jiaxing and LandraceA<U+0097>Yorkshire	JinbiaoZhao	µà·ÏÀÇ ¼öÅïÁöÀÇ ÀâÁ¾ µé°Í¿¡ °ø±Ş ³ôÀº½ÄÀÌ ¼¶À¯ÀÇ ¿µ¾ç¼Ò ¹× ¾Æ¹Ì³ë»êÀÇ ºñ±³ ¼ÒÈ­À² BerkshireA <U + 0097> ±³Â÷ Èï°ú LandraceA <U + 0097> ¿äÅ©
AJAS	2018	5	monogastric	original article	https://www.ajas.info/journal/view.php?number=23136	Fiber source and inclusion level affects characteristics of excreta from growing pigs	ConferenceThandoMpendulo	¼¶À¯ ¼Ò½º¿Í Æ÷ÇÔÀÇ ¼öÁØÀº ¼ºÀå µÅÁöÀÇ ¹è¼³¹°ÀÇ Æ¯¼º¿¡ ¿µÇâÀ» ¹ÌÄ£´Ù
AJAS	2018	6	ruminant	original article	https://www.ajas.info/journal/view.php?number=23890	Comparison among methods of effective energy evaluation of corn silage for beef cattle	MingWei	À°¿ì ¿Á¼ö¼ö »çÀÏ¸®ÁöÀÇ È¿°úÀûÀÎ ¿¡³ÊÁö Æò°¡ ¹æ¹ı °£ÀÇ ºñ±³
